i_iter,reward,result
1,1394.94,0_17_7_17_25_8_11_20_23_15_22_23_3_10_29_9_2_28_28_24_2_6_5_3_19_20_4_5_16_27
2,1394.94,0_17_7_17_25_8_11_20_23_15_22_23_3_10_29_9_2_28_28_24_2_6_5_3_19_20_4_5_16_27
3,1394.94,0_17_7_17_25_8_11_20_23_15_22_23_3_10_29_9_2_28_28_24_2_6_5_3_19_20_4_5_16_27
4,1394.94,0_17_7_17_25_8_11_20_23_15_22_23_3_10_29_9_2_28_28_24_2_6_5_3_19_20_4_5_16_27
5,1492.42,17_1_18_6_4_13_9_25_28_7_24_23_16_20_26_1_2_2_27_29_0_7_3_14_22_23_21_12_15_9
6,1492.42,17_1_18_6_4_13_9_25_28_7_24_23_16_20_26_1_2_2_27_29_0_7_3_14_22_23_21_12_15_9
7,1492.42,17_1_18_6_4_13_9_25_28_7_24_23_16_20_26_1_2_2_27_29_0_7_3_14_22_23_21_12_15_9
8,1492.42,17_1_18_6_4_13_9_25_28_7_24_23_16_20_26_1_2_2_27_29_0_7_3_14_22_23_21_12_15_9
9,1492.42,17_1_18_6_4_13_9_25_28_7_24_23_16_20_26_1_2_2_27_29_0_7_3_14_22_23_21_12_15_9
10,1497.04,29_27_11_28_4_13_0_14_22_7_24_9_16_20_23_1_3_18_21_10_0_9_15_14_26_22_8_17_19_23
11,1497.04,29_27_11_28_4_13_0_14_22_7_24_9_16_20_23_1_3_18_21_10_0_9_15_14_26_22_8_17_19_23
12,1497.04,29_27_11_28_4_13_0_14_22_7_24_9_16_20_23_1_3_18_21_10_0_9_15_14_26_22_8_17_19_23
13,1545.74,11_18_11_23_4_13_3_27_15_8_24_7_16_16_12_1_6_20_21_26_0_9_29_14_19_22_6_22_17_28
14,1545.74,11_18_11_23_4_13_3_27_15_8_24_7_16_16_12_1_6_20_21_26_0_9_29_14_19_22_6_22_17_28
15,1545.74,11_18_11_23_4_13_3_27_15_8_24_7_16_16_12_1_6_20_21_26_0_9_29_14_19_22_6_22_17_28
16,1545.74,11_18_11_23_4_13_3_27_15_8_24_7_16_16_12_1_6_20_21_26_0_9_29_14_19_22_6_22_17_28
17,1545.74,11_18_11_23_4_13_3_27_15_8_24_7_16_16_12_1_6_20_21_26_0_9_29_14_19_22_6_22_17_28
18,1545.74,11_18_11_23_4_13_3_27_15_8_24_7_16_16_12_1_6_20_21_26_0_9_29_14_19_22_6_22_17_28
19,1554.08,11_18_17_29_4_13_3_27_15_8_24_7_16_13_12_1_10_20_21_2_0_9_6_14_19_22_28_22_28_28
20,1554.08,11_18_17_29_4_13_3_27_15_8_24_7_16_13_12_1_10_20_21_2_0_9_6_14_19_22_28_22_28_28
21,1554.08,11_18_17_29_4_13_3_27_15_8_24_7_16_13_12_1_10_20_21_2_0_9_6_14_19_22_28_22_28_28
22,1562.30,21_2_11_4_4_13_3_21_15_8_24_22_16_26_12_1_23_7_18_29_0_9_6_14_19_22_4_28_27_20
23,1580.96,5_2_26_11_4_13_3_21_15_8_24_16_16_10_12_1_23_7_8_20_0_9_6_14_19_22_7_28_27_29
24,1580.96,5_2_26_11_4_13_3_21_15_8_24_16_16_10_12_1_23_7_8_20_0_9_6_14_19_22_7_28_27_29
25,1580.96,5_2_26_11_4_13_3_21_15_8_24_16_16_10_12_1_23_7_8_20_0_9_6_14_19_22_7_28_27_29
26,1580.96,5_2_26_11_4_13_3_21_15_8_24_16_16_10_12_1_23_7_8_20_0_9_6_14_19_22_7_28_27_29
27,1580.96,5_2_26_11_4_13_3_21_15_8_24_16_16_10_12_1_23_7_8_20_0_9_6_14_19_22_7_28_27_29
28,1583.06,15_2_11_23_4_13_3_17_15_8_24_7_16_27_12_1_6_20_21_26_0_9_6_14_19_22_29_28_26_2
29,1586.40,6_2_7_29_4_13_3_11_15_8_24_21_16_8_12_1_24_20_27_18_0_9_6_14_19_22_15_26_17_28
30,1586.40,6_2_7_29_4_13_3_11_15_8_24_21_16_8_12_1_24_20_27_18_0_9_6_14_19_22_15_26_17_28
31,1586.40,6_2_7_29_4_13_3_11_15_8_24_21_16_8_12_1_24_20_27_18_0_9_6_14_19_22_15_26_17_28
32,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
33,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
34,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
35,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
36,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
37,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
38,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
39,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
40,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
41,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
42,1628.92,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_8_28_27_20
43,1630.39,5_2_0_11_4_13_3_21_15_8_24_13_16_18_12_1_23_7_26_20_0_9_6_14_19_22_26_28_27_29
44,1633.20,5_2_0_11_4_13_3_21_15_8_24_18_16_18_12_1_23_7_26_20_0_9_6_14_19_22_26_28_27_29
45,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
46,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
47,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
48,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
49,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
50,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
51,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
52,1647.55,18_2_17_11_4_13_3_21_15_8_24_13_16_26_12_1_23_7_8_29_0_9_6_14_19_22_5_28_27_20
53,1654.97,5_2_26_11_4_13_3_21_15_8_24_16_16_23_12_1_6_7_18_20_0_9_6_14_19_22_17_28_27_29
54,1654.97,5_2_26_11_4_13_3_21_15_8_24_16_16_23_12_1_6_7_18_20_0_9_6_14_19_22_17_28_27_29
55,1654.97,5_2_26_11_4_13_3_21_15_8_24_16_16_23_12_1_6_7_18_20_0_9_6_14_19_22_17_28_27_29
56,1654.97,5_2_26_11_4_13_3_21_15_8_24_16_16_23_12_1_6_7_18_20_0_9_6_14_19_22_17_28_27_29
57,1654.97,5_2_26_11_4_13_3_21_15_8_24_16_16_23_12_1_6_7_18_20_0_9_6_14_19_22_17_28_27_29
58,1663.54,5_2_17_23_4_13_3_11_15_8_24_21_16_10_12_1_29_7_18_20_0_9_6_14_19_22_26_28_29_27
59,1663.54,5_2_17_23_4_13_3_11_15_8_24_21_16_10_12_1_29_7_18_20_0_9_6_14_19_22_26_28_29_27
60,1663.54,5_2_17_23_4_13_3_11_15_8_24_21_16_10_12_1_29_7_18_20_0_9_6_14_19_22_26_28_29_27
61,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
62,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
63,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
64,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
65,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
66,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
67,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
68,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
69,1663.74,16_2_27_11_4_13_3_21_15_8_24_8_16_17_12_1_23_7_27_20_0_9_6_14_19_22_18_28_26_29
70,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
71,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
72,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
73,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
74,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
75,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
76,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
77,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
78,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
79,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
80,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
81,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
82,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
83,1680.91,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_23_7_28_20_0_9_6_14_19_22_21_28_27_17
84,1680.99,5_2_26_11_4_13_3_18_15_8_24_29_16_29_12_1_23_7_21_20_0_9_6_14_19_22_17_28_27_18
85,1682.64,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_27_7_28_20_0_9_6_14_19_22_21_28_23_17
86,1682.64,5_2_26_11_4_13_3_18_15_8_24_29_16_8_12_1_27_7_28_20_0_9_6_14_19_22_21_28_23_17
87,1689.81,5_2_27_11_4_13_3_0_15_8_24_21_16_23_12_1_18_7_28_20_0_9_6_14_19_22_17_28_26_29
88,1697.29,5_2_17_11_4_13_3_11_15_8_24_21_16_28_12_1_23_7_27_20_0_9_6_14_19_22_26_28_29_18
89,1697.29,5_2_17_11_4_13_3_11_15_8_24_21_16_28_12_1_23_7_27_20_0_9_6_14_19_22_26_28_29_18
90,1697.29,5_2_17_11_4_13_3_11_15_8_24_21_16_28_12_1_23_7_27_20_0_9_6_14_19_22_26_28_29_18
91,1697.29,5_2_17_11_4_13_3_11_15_8_24_21_16_28_12_1_23_7_27_20_0_9_6_14_19_22_26_28_29_18
92,1697.29,5_2_17_11_4_13_3_11_15_8_24_21_16_28_12_1_23_7_27_20_0_9_6_14_19_22_26_28_29_18
