i_iter,reward,result
1,1420.17,15_22_18_23_4_28_27_18_26_15_5_28_13_8_16_3_10_19_26_14_0_7_29_9_24_4_21_6_26_20
2,1420.17,15_22_18_23_4_28_27_18_26_15_5_28_13_8_16_3_10_19_26_14_0_7_29_9_24_4_21_6_26_20
3,1420.17,15_22_18_23_4_28_27_18_26_15_5_28_13_8_16_3_10_19_26_14_0_7_29_9_24_4_21_6_26_20
4,1420.17,15_22_18_23_4_28_27_18_26_15_5_28_13_8_16_3_10_19_26_14_0_7_29_9_24_4_21_6_26_20
5,1458.25,11_8_14_21_4_13_18_9_27_15_24_11_25_3_9_26_8_7_29_15_0_22_2_28_20_3_23_10_19_0
6,1458.25,11_8_14_21_4_13_18_9_27_15_24_11_25_3_9_26_8_7_29_15_0_22_2_28_20_3_23_10_19_0
7,1458.25,11_8_14_21_4_13_18_9_27_15_24_11_25_3_9_26_8_7_29_15_0_22_2_28_20_3_23_10_19_0
8,1468.90,6_27_4_18_4_13_21_5_15_8_24_28_16_7_9_1_14_17_29_20_0_9_25_14_19_22_3_22_2_18
9,1476.16,22_27_4_11_4_13_3_12_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_12_26_18
10,1495.27,15_3_18_23_4_13_27_18_26_15_24_28_16_8_16_1_19_10_7_17_0_9_17_14_29_22_21_6_14_20
11,1541.18,15_3_18_23_4_13_27_11_26_8_24_28_16_8_16_1_19_10_7_17_0_9_17_14_29_22_21_6_16_20
12,1541.18,15_3_18_23_4_13_27_11_26_8_24_28_16_8_16_1_19_10_7_17_0_9_17_14_29_22_21_6_16_20
13,1541.18,15_3_18_23_4_13_27_11_26_8_24_28_16_8_16_1_19_10_7_17_0_9_17_14_29_22_21_6_16_20
14,1541.18,15_3_18_23_4_13_27_11_26_8_24_28_16_8_16_1_19_10_7_17_0_9_17_14_29_22_21_6_16_20
15,1554.75,23_2_21_29_4_13_3_20_15_8_24_25_16_7_12_1_18_17_29_10_0_9_6_14_19_22_7_28_28_3
16,1554.75,23_2_21_29_4_13_3_20_15_8_24_25_16_7_12_1_18_17_29_10_0_9_6_14_19_22_7_28_28_3
17,1557.38,23_2_25_25_4_13_3_16_15_8_24_21_16_20_12_1_18_17_29_11_0_9_6_14_19_22_7_28_10_12
18,1557.38,23_2_25_25_4_13_3_16_15_8_24_21_16_20_12_1_18_17_29_11_0_9_6_14_19_22_7_28_10_12
19,1557.38,23_2_25_25_4_13_3_16_15_8_24_21_16_20_12_1_18_17_29_11_0_9_6_14_19_22_7_28_10_12
20,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
21,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
22,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
23,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
24,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
25,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
26,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
27,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
28,1598.97,26_2_4_11_4_13_3_23_15_8_24_28_16_7_12_1_14_17_29_20_0_9_6_14_19_22_7_27_24_18
29,1609.55,23_2_21_28_4_13_5_3_15_8_24_11_16_7_12_1_18_17_29_10_0_9_6_14_19_22_20_4_14_3
30,1609.55,23_2_21_28_4_13_5_3_15_8_24_11_16_7_12_1_18_17_29_10_0_9_6_14_19_22_20_4_14_3
31,1609.55,23_2_21_28_4_13_5_3_15_8_24_11_16_7_12_1_18_17_29_10_0_9_6_14_19_22_20_4_14_3
32,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
33,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
34,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
35,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
36,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
37,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
38,1638.13,22_2_27_11_4_13_3_21_15_8_24_23_16_7_12_1_28_8_29_20_0_9_6_14_19_22_17_28_4_18
39,1643.25,5_2_18_11_4_13_3_21_15_8_24_25_16_27_12_1_16_7_29_20_0_9_6_14_19_22_11_28_26_23
40,1643.25,5_2_18_11_4_13_3_21_15_8_24_25_16_27_12_1_16_7_29_20_0_9_6_14_19_22_11_28_26_23
41,1656.80,5_2_21_11_4_13_3_27_15_8_24_21_16_20_12_1_18_7_29_20_0_9_6_14_19_22_26_28_17_23
42,1660.89,5_2_18_11_4_13_3_23_15_8_24_25_16_27_12_1_12_7_29_20_0_9_6_14_19_22_26_28_7_17
43,1660.89,5_2_18_11_4_13_3_23_15_8_24_25_16_27_12_1_12_7_29_20_0_9_6_14_19_22_26_28_7_17
44,1660.89,5_2_18_11_4_13_3_23_15_8_24_25_16_27_12_1_12_7_29_20_0_9_6_14_19_22_26_28_7_17
45,1660.89,5_2_18_11_4_13_3_23_15_8_24_25_16_27_12_1_12_7_29_20_0_9_6_14_19_22_26_28_7_17
